appid,name,refined_tier,refined_reason,primary_terms,support_terms,broad_terms,primary_term_count,support_term_count,hit_tracked_term_count,possible_tagspam,total_ratings_pos_neg,positive_ratio,steamspy_owners,steamspy_genre,steamspy_top_tags,steamspy_top_tags_with_scores,want_details,candidate_reason,bucket,matched_terms,relevance_score,reaction_rank,steamspy_positive,steamspy_negative,steamspy_owners_midpoint,steamspy_tags,steamspy_hit_terms,steam_catalog_name,steamspy_name,last_modified,price_change_number,steam_catalog_source,steam_catalog_fetched_at,steamspy_developer,steamspy_publisher,steamspy_userscore,steamspy_score_rank,steamspy_average_forever,steamspy_median_forever,steamspy_price,steamspy_initialprice,steamspy_discount,steamspy_ccu,steamspy_languages,steamspy_hit_types,is_term_match,forced_include,candidate_by_term_and_reactions,candidate_by_popular_fallback,broad_term_count
1351290,AccidentHouse,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Investigation; Story Rich; Survival Horror,,,4,0,15,True,82,0.7439024390243902,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; First-Person; FPS; Horror; Investigation; Platformer; Simulation; Singleplayer; Stealth; Story Rich; Strategy; Survival; Survival Horror,28,25004,61,21,10000.0,,Action; Adventure; Simulation; Strategy; Action RPG; Action-Adventure; FPS; First-Person; Horror; Investigation; Platformer; Singleplayer; Stealth; Story Rich; Survival; Survival Horror,AccidentHouse,AccidentHouse,1781979485.0,35598514.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,K App.,K App.,0.0,,0.0,0.0,399.0,399.0,0.0,0.0,,genre; tag,True,False,False,False,0
2463980,Werewolf: The Apocalypse — Purgatory,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Female Protagonist; Interactive Fiction; Investigation; Lore-Rich; Multiple Endings; Mystery; Story Rich; Visual Novel,,,10,0,15,True,78,0.8205128205128205,"50,000 .. 100,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Female Protagonist; Horror; Interactive Fiction; Investigation; Lore-Rich; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Story Rich; Visual Novel,43,25502,64,14,75000.0,,Adventure; RPG; Simulation; Choices Matter; Choose Your Own Adventure; Female Protagonist; Horror; Interactive Fiction; Investigation; Lore-Rich; Multiple Endings; Mystery; Singleplayer; Story Rich; Visual Novel,Werewolf: The Apocalypse — Purgatory,Werewolf: The Apocalypse — Purgatory,1729174807.0,36076160.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Different Tales,"Different Tales, Pretty Soon",0.0,,0.0,0.0,1499.0,1499.0,0.0,2.0,,genre; tag,True,False,False,False,0
2782280,Apocalypse Love Shelter,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Female Protagonist; Immersive Sim; Interactive Fiction; Multiple Endings; Story Rich; Strategy RPG,,,8,0,15,True,76,0.6447368421052632,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; RPG; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Survival; Zombies,39,25734,49,27,10000.0,,Adventure; RPG; Simulation; Strategy; Choices Matter; Choose Your Own Adventure; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; Singleplayer; Story Rich; Strategy RPG; Survival; Zombies,末日美女避难所,Apocalypse Love Shelter,1730789110.0,29222913.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,AMEI Network Technology,AMEI Network Technology,0.0,,0.0,0.0,899.0,899.0,0.0,0.0,,genre; tag,True,False,False,False,0
2112210,Ensora,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Mystery; Story Rich,,,3,0,15,True,36,0.75,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Management; Mystery; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Third-Person Shooter; Zombies,31,34752,27,9,10000.0,,Action; Adventure; RPG; Action RPG; Action-Adventure; Management; Mystery; Open World; Platformer; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Third-Person Shooter; Zombies,Ensora,Ensora,1781069546.0,36530351.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Dex Games Studio,Dex Games Studio,0.0,,0.0,0.0,1499.0,1499.0,0.0,0.0,,genre; tag,True,False,False,False,0
1472060,Apollyon: River of Life,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Choices Matter; Choose Your Own Adventure; CRPG; Female Protagonist; Interactive Fiction; Lovecraftian; Multiple Endings; Story Rich; Strategy RPG; Tactical RPG,,,11,0,15,True,30,0.9333333333333332,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Choices Matter; Choose Your Own Adventure; CRPG; Female Protagonist; Interactive Fiction; Lovecraftian; Multiple Endings; RPG; Story Rich; Strategy; Strategy RPG; Tactical RPG,37,37636,28,2,35000.0,,Action; Adventure; RPG; Strategy; Action RPG; CRPG; Choices Matter; Choose Your Own Adventure; Female Protagonist; Interactive Fiction; Lovecraftian; Multiple Endings; Story Rich; Strategy RPG; Tactical RPG,Apollyon: River of Life,Apollyon: River of Life,1738923476.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,The Planar Danse,The Planar Danse,0.0,,0.0,0.0,1499.0,1499.0,0.0,0.0,,genre; tag,True,False,False,False,0
1941310,Sleep Paralysis: The Uncanny Valley,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Immersive Sim; Interactive Fiction; Multiple Endings; Mystery; Story Rich; Survival Horror; Walking Simulator,,,8,0,15,True,29,0.7931034482758621,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Adventure; Choices Matter; First-Person; Horror; Immersive Sim; Interactive Fiction; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Story Rich; Survival Horror; Walking Simulator,34,37680,23,6,10000.0,,Adventure; RPG; Action; Choices Matter; First-Person; Horror; Immersive Sim; Interactive Fiction; Multiple Endings; Mystery; Simulation; Singleplayer; Story Rich; Survival Horror; Walking Simulator,Sleep Paralysis: The Uncanny Valley,Sleep Paralysis: The Uncanny Valley,1735852628.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Limited Insight Studios,Limited Insight Studios,0.0,,0.0,0.0,899.0,899.0,0.0,0.0,,genre; tag,True,False,False,False,0
1306160,Get Over Blood,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Choose Your Own Adventure,,,3,0,15,True,22,0.1363636363636363,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choose Your Own Adventure; FPS; Horror; Platformer; RPG; Sandbox; Simulation; Singleplayer; Stealth; Strategy; Third Person,27,42164,3,19,10000.0,,Action; Adventure; RPG; Simulation; Strategy; Action RPG; Character Customization; Choose Your Own Adventure; FPS; Horror; Platformer; Sandbox; Singleplayer; Stealth; Third Person,Get Over Blood,Get Over Blood,1709511324.0,36144766.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Hede,Hede,0.0,,0.0,0.0,19999.0,19999.0,0.0,0.0,,genre; tag,True,False,False,False,0
2212520,The Last Werewolf,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Detective; Female Protagonist; Interactive Fiction; Investigation; Multiple Endings; Mystery; Narrative; Story Rich; Visual Novel; Walking Simulator,,,12,0,15,True,10,1.0,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Female Protagonist; Interactive Fiction; Investigation; Multiple Endings; Mystery; Narrative; Singleplayer; Story Rich; Third Person; Visual Novel; Walking Simulator,42,55106,10,0,10000.0,,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Female Protagonist; Interactive Fiction; Investigation; Multiple Endings; Mystery; Narrative; Singleplayer; Story Rich; Third Person; Visual Novel; Walking Simulator,The Last Werewolf,The Last Werewolf,1778251964.0,35792264.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Unnatural Freaks,Unnatural Freaks,0.0,,0.0,0.0,699.0,699.0,0.0,0.0,,genre; tag,True,False,False,False,0
1630520,EverWorld,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Conversation; Dynamic Narration; Immersive Sim; Party-Based RPG,,,5,0,15,True,8,0.375,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Colony Sim; Conversation; Dynamic Narration; First-Person; Immersive Sim; Open World; Party-Based RPG; RPG; Sandbox; Simulation; Singleplayer; Survival,29,58793,3,5,10000.0,,Adventure; RPG; Simulation; Action; Action RPG; Colony Sim; Conversation; Dynamic Narration; First-Person; Immersive Sim; Open World; Party-Based RPG; Sandbox; Singleplayer; Survival,EverWorld,EverWorld,1737402611.0,13837272.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Light Up Game Studios,Light Up Game Studios,0.0,,0.0,0.0,1099.0,1099.0,0.0,0.0,,genre; tag,True,False,False,False,0
414770,Bionite: Origins,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Strategy RPG; Tactical RPG,,,4,0,15,True,7,0.1428571428571428,"0 .. 20,000",,,,False,,RPG/character progression,Action; Action RPG; Adventure; Character Customization; First-Person; FPS; Management; RPG; RTS; Shooter; Simulation; Singleplayer; Strategy; Strategy RPG; Tactical RPG,27,60658,1,6,10000.0,,Action; Adventure; RPG; Simulation; Strategy; Action RPG; Character Customization; FPS; First-Person; Management; RTS; Shooter; Singleplayer; Strategy RPG; Tactical RPG,Bionite: Origins,Bionite: Origins,1641926588.0,26388145.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Platoon Studios,Platoon Studios,0.0,,0.0,0.0,1199.0,1199.0,0.0,0.0,,genre; tag,True,False,False,False,0
1058840,Super Web Kittens: Act I,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Conversation; Female Protagonist; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; Story Rich; Visual Novel,,,10,0,15,True,7,0.8571428571428571,"50,000 .. 100,000",,,,False,,narrative/protagonist-heavy,Action; Adventure; Choices Matter; Choose Your Own Adventure; Conversation; Female Protagonist; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Story Rich; Visual Novel,42,61320,6,1,75000.0,,Action; Adventure; RPG; Choices Matter; Choose Your Own Adventure; Conversation; Female Protagonist; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; Simulation; Singleplayer; Story Rich; Visual Novel,Super Web Kittens: Act I,Super Web Kittens: Act I,1592649967.0,11351614.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Kuno Hoshiko,Kuno Hoshiko,0.0,,0.0,0.0,999.0,999.0,0.0,0.0,,genre; tag,True,False,False,False,0
2652040,Umbra Fields,D_popular_control_candidate,popular/control pool only; not enough core signals,Character Customization; Choices Matter; Choose Your Own Adventure; Immersive Sim; Lovecraftian; Multiple Endings; Party-Based RPG; Story Rich; Survival Horror,,,9,0,15,True,6,0.6666666666666666,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Action; Adventure; Character Customization; Choices Matter; Choose Your Own Adventure; First-Person; Horror; Immersive Sim; Lovecraftian; Multiple Endings; Open World; Party-Based RPG; Story Rich; Survival Horror; Turn-Based Strategy,34,63824,4,2,35000.0,,Action; Adventure; Character Customization; Choices Matter; Choose Your Own Adventure; First-Person; Horror; Immersive Sim; Lovecraftian; Multiple Endings; Open World; Party-Based RPG; Story Rich; Survival Horror; Turn-Based Strategy,Umbra Fields,Umbra Fields,1730839923.0,36421358.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Michael Richard Lannon,Michael Richard Lannon,0.0,,0.0,0.0,1999.0,1999.0,0.0,0.0,,genre; tag,True,False,False,False,0
3600510,The Last Reunion,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Conversation; Detective; Interactive Fiction; Investigation; Multiple Endings; Mystery; Story Rich; Visual Novel,,,10,0,15,True,5,1.0,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Conversation; Detective; First-Person; Interactive Fiction; Investigation; Multiple Endings; Mystery; Simulation; Singleplayer; Story Rich; Strategy; Visual Novel,42,64486,5,0,10000.0,,Simulation; Strategy; Adventure; Choices Matter; Choose Your Own Adventure; Conversation; Detective; First-Person; Interactive Fiction; Investigation; Multiple Endings; Mystery; Singleplayer; Story Rich; Visual Novel,The Last Reunion,The Last Reunion,1755849025.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,제이게임즈,제이게임즈,0.0,,0.0,0.0,199.0,199.0,0.0,1.0,,genre; tag,True,False,False,False,0
2506540,ESCAPELAND,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Choices Matter; Multiple Endings; Story Rich; Visual Novel,,,5,0,15,True,5,1.0,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Choices Matter; First-Person; FPS; Horror; Multiple Endings; Open World; RPG; Shooter; Simulation; Story Rich; Survival; Visual Novel,33,66039,5,0,10000.0,,Action; Adventure; RPG; Simulation; Action RPG; Action-Adventure; Choices Matter; FPS; First-Person; Horror; Multiple Endings; Open World; Shooter; Story Rich; Survival; Visual Novel,ESCAPELAND,ESCAPELAND,1772811213.0,35894327.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,eX Software,eX Software,0.0,,0.0,0.0,499.0,499.0,0.0,0.0,,genre; tag,True,False,False,False,0
2948630,The Sleeping Sickness,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Detective; Interactive Fiction; Investigation; Lore-Rich; Lovecraftian; Multiple Endings; Mystery; Narrative; Story Rich; Visual Novel,,,12,0,15,True,4,0.75,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Horror; Interactive Fiction; Investigation; Lore-Rich; Lovecraftian; Multiple Endings; Mystery; Narrative; Singleplayer; Story Rich; Visual Novel,44,69028,3,1,10000.0,,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Horror; Interactive Fiction; Investigation; Lore-Rich; Lovecraftian; Multiple Endings; Mystery; Narrative; Singleplayer; Story Rich; Visual Novel,The Sleeping Sickness,The Sleeping Sickness,1715087215.0,29222913.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Paper Scrap LLC,Paper Scrap LLC,0.0,,0.0,0.0,499.0,499.0,0.0,0.0,,tag,True,False,False,False,0
2109720,Roam Survival,D_popular_control_candidate,popular/control pool only; not enough core signals,Character Customization; Choose Your Own Adventure; Investigation; Mystery; Story Rich; Survival Horror,,,6,0,15,True,3,0.3333333333333333,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; Character Customization; Choose Your Own Adventure; City Builder; First-Person; Investigation; Mystery; Open World; Singleplayer; Story Rich; Survival; Survival Horror; Third Person; Third-Person Shooter; Zombies,34,71937,1,2,35000.0,,Action; Adventure; Action-Adventure; Character Customization; Choose Your Own Adventure; City Builder; First-Person; Investigation; Mystery; Open World; Singleplayer; Story Rich; Survival; Survival Horror; Third Person; Third-Person Shooter; Zombies,Roam Survival,Roam Survival,1725894328.0,36471240.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,RivPlay,RivPlay,0.0,,0.0,0.0,899.0,899.0,0.0,0.0,,genre; tag,True,False,False,False,0
2121850,Winter's Ankh,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Conversation; CRPG; Dynamic Narration; Lore-Rich; Party-Based RPG; Story Rich; Tactical RPG,,,8,0,15,True,2,0.0,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Adventure; Choices Matter; Conversation; CRPG; Dynamic Narration; Horror; Lore-Rich; Party-Based RPG; RPG; Sandbox; Simulation; Story Rich; Strategy; Tactical RPG,36,75624,0,2,10000.0,,Action; Adventure; RPG; Simulation; Strategy; CRPG; Choices Matter; Conversation; Dynamic Narration; Horror; Lore-Rich; Party-Based RPG; Sandbox; Story Rich; Tactical RPG,Winter's Ankh,Winter's Ankh,1691659123.0,29920465.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Marix,Marix,0.0,,0.0,0.0,1799.0,1799.0,0.0,0.0,,genre; tag,True,False,False,False,0
2197170,Aswang Detective: The Case of New York,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Detective; JRPG; Multiple Endings; Mystery; Party-Based RPG; Story Rich,,,8,0,15,True,1,0.0,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; Choices Matter; Choose Your Own Adventure; Detective; First-Person; JRPG; Multiple Endings; Mystery; Open World; Party-Based RPG; RPG; Story Rich; Strategy; Turn-Based Strategy,37,77362,0,1,10000.0,,Action; Adventure; RPG; Strategy; Action-Adventure; Choices Matter; Choose Your Own Adventure; Detective; First-Person; JRPG; Multiple Endings; Mystery; Open World; Party-Based RPG; Story Rich; Turn-Based Strategy,Aswang Detective: The Case of New York,Aswang Detective: The Case of New York,1765895987.0,36421358.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Michael Richard Lannon,Michael Richard Lannon,0.0,,0.0,0.0,1499.0,1499.0,0.0,0.0,,genre; tag,True,False,False,False,0
1807590,SALVATIONLAND,,,CRPG; Immersive Sim; Interactive Fiction; Story Rich; Visual Novel; Walking Simulator,,,6,0,15,True,0,,,,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; CRPG; First-Person; FPS; Immersive Sim; Interactive Fiction; Open World; RPG; Shooter; Simulation; Story Rich; Survival; Visual Novel; Walking Simulator; Zombies,29,91376,0,0,,,Action; Adventure; RPG; Simulation; Action-Adventure; CRPG; FPS; First-Person; Immersive Sim; Interactive Fiction; Open World; Shooter; Story Rich; Survival; Visual Novel; Walking Simulator; Zombies,SALVATIONLAND,,1772811298.0,35894327.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,,,,,,,,,,,,genre; tag,True,False,False,False,0
837610,Mary Skelter: Nightmares,,,CRPG; Female Protagonist; JRPG; Lore-Rich; Multiple Endings; Party-Based RPG; Story Rich; Visual Novel,,,8,0,15,True,0,,,,,,False,,narrative/protagonist-heavy,Action; Adventure; CRPG; Female Protagonist; First-Person; Horror; JRPG; Lore-Rich; Multiple Endings; Party-Based RPG; RPG; Singleplayer; Story Rich; Strategy; Visual Novel,33,125055,0,0,,,Adventure; RPG; Strategy; Action; CRPG; Female Protagonist; First-Person; Horror; JRPG; Lore-Rich; Multiple Endings; Party-Based RPG; Singleplayer; Story Rich; Visual Novel,Mary Skelter: Nightmares,,1572629279.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,,,,,,,,,,,,genre; tag,True,False,False,False,0
